id,nome,sobrenome,sexo,pai,mae,nascimento
35995,Davi Lucca,Moura Lima,M,3061,4132,2020-10-05 00:00:00
35996,Luiz Otávio,Moura Lima,M,3061,4132,2020-12-27 00:00:00
35997,Gabriela,Moura Lima,F,3061,4132,2020-01-14 00:00:00
35998,Ana Sophia,Moura Lima,F,3061,4132,2020-11-26 00:00:00
35999,Sophia,Moura Lima,F,3061,4132,2020-08-14 00:00:00
36000,Stephany,Moura Lima,F,3061,4132,2020-12-14 00:00:00
36001,Luigi,Moura Lima,M,3057,5962,2020-11-13 00:00:00
36002,João Miguel,Moura Lima,M,3057,5962,2020-04-09 00:00:00
36003,Juan,Moura Lima,M,3057,5962,2020-12-08 00:00:00
36004,Davi Lucca,Moura Lima,M,3057,5962,2020-10-03 00:00:00
36005,Raquel,Moura Lima,F,3057,5962,2020-11-20 00:00:00
36006,Anna Liz,Moura Lima,F,3057,5962,2020-11-03 00:00:00
36007,Maria Luiza,Moura Lima,F,3057,5962,2020-04-02 00:00:00
36008,Bárbara,Moura Lima,F,3057,5962,2020-12-10 00:00:00
36009,Breno,Moura Lima,M,3056,7296,2020-08-20 00:00:00
36010,Dom,Moura Lima,M,3056,7296,2020-10-05 00:00:00
36011,Matteo,Moura Lima,M,3056,7296,2020-06-01 00:00:00
36012,Ravi,Moura Lima,M,3056,7296,2020-08-25 00:00:00
36013,Olívia,Moura Lima,F,3056,7296,2020-08-20 00:00:00
36014,Sabrina,Moura Lima,F,3056,7296,2020-09-05 00:00:00
36015,Melina,Moura Lima,F,3056,7296,2020-10-12 00:00:00
36016,Manuela,Moura Lima,F,3056,7296,2020-11-13 00:00:00
36017,Ravi Lucca,Moura Lima,M,3055,5110,2020-01-11 00:00:00
36018,João,Moura Lima,M,3055,5110,2020-07-21 00:00:00
36019,Nathan,Moura Lima,M,3055,5110,2020-08-24 00:00:00
36020,Lorenzo,Moura Lima,M,3055,5110,2020-01-12 00:00:00
36021,Camila,Moura Lima,F,3055,5110,2020-10-17 00:00:00
36022,Marcela,Moura Lima,F,3055,5110,2020-01-25 00:00:00
36023,Lunna,Moura Lima,F,3055,5110,2020-09-26 00:00:00
36024,Bianca,Moura Lima,F,3055,5110,2020-08-16 00:00:00
36025,Luigi,Sousa Carvalho,M,3051,3912,2020-04-16 00:00:00
36026,Yago,Sousa Carvalho,M,3051,3912,2020-01-20 00:00:00
36027,Valentim,Sousa Carvalho,M,3051,3912,2020-12-28 00:00:00
36028,Antônio,Sousa Carvalho,M,3051,3912,2020-11-22 00:00:00
36029,Luna,Sousa Carvalho,F,3051,3912,2020-04-02 00:00:00
36030,Mariana,Sousa Carvalho,F,3051,3912,2020-09-15 00:00:00
36031,Agatha,Sousa Carvalho,F,3051,3912,2020-02-23 00:00:00
36032,Allana,Sousa Carvalho,F,3051,3912,2020-09-01 00:00:00
36033,Juan,Barbosa Carvalho,M,3050,5856,2020-04-11 00:00:00
36034,Henry Gabriel,Barbosa Carvalho,M,3050,5856,2020-12-11 00:00:00
36035,Kaique,Barbosa Carvalho,M,3050,5856,2020-09-23 00:00:00
36036,Theo,Barbosa Carvalho,M,3050,5856,2020-06-09 00:00:00
36037,Maya,Barbosa Carvalho,F,3050,5856,2020-03-25 00:00:00
36038,Sarah,Barbosa Carvalho,F,3050,5856,2020-06-28 00:00:00
36039,Clarice,Barbosa Carvalho,F,3050,5856,2020-09-23 00:00:00
36040,Eduarda,Barbosa Carvalho,F,3050,5856,2020-10-23 00:00:00
36041,Leonardo,Carvalho,M,3049,6370,2020-01-13 00:00:00
36042,Cauê,Carvalho,M,3049,6370,2020-10-23 00:00:00
36043,Vicente,Carvalho,M,3049,6370,2020-03-15 00:00:00
36044,Murilo,Carvalho,M,3049,6370,2020-07-04 00:00:00
36045,Sophia,Carvalho,F,3049,6370,2020-09-13 00:00:00
36046,Rebeca,Carvalho,F,3049,6370,2020-11-09 00:00:00
36047,Ana Luiza,Carvalho,F,3049,6370,2020-10-08 00:00:00
36048,Mariana,Carvalho,F,3049,6370,2020-07-14 00:00:00
36049,Josué,Barbosa Moura,M,3045,8524,2020-06-09 00:00:00
36050,Bryan,Barbosa Moura,M,3045,8524,2020-02-18 00:00:00
36051,Pedro Miguel,Barbosa Moura,M,3045,8524,2020-06-03 00:00:00
36052,José Miguel,Barbosa Moura,M,3045,8524,2020-10-07 00:00:00
36053,Eloá,Barbosa Moura,F,3045,8524,2020-12-19 00:00:00
36054,Melina,Barbosa Moura,F,3045,8524,2020-02-11 00:00:00
36055,Ana Luiza,Barbosa Moura,F,3045,8524,2020-04-22 00:00:00
36056,Ana,Barbosa Moura,F,3045,8524,2020-03-07 00:00:00
36057,Luigi,Barbosa Moura,M,3044,8489,2020-08-28 00:00:00
36058,Arthur Miguel,Barbosa Moura,M,3044,8489,2020-04-16 00:00:00
36059,Caleb,Barbosa Moura,M,3044,8489,2020-10-26 00:00:00
36060,Fernando,Barbosa Moura,M,3044,8489,2020-06-11 00:00:00
36061,Raquel,Barbosa Moura,F,3044,8489,2020-12-05 00:00:00
36062,Clara,Barbosa Moura,F,3044,8489,2020-04-11 00:00:00
36063,Maria Flor,Barbosa Moura,F,3044,8489,2020-08-07 00:00:00
36064,Lavínia,Barbosa Moura,F,3044,8489,2020-11-14 00:00:00
36065,Pedro Lucas,Lima Moura,M,3043,6226,2020-10-23 00:00:00
36066,Isaque,Lima Moura,M,3043,6226,2020-06-06 00:00:00
36067,Calebe,Lima Moura,M,3043,6226,2020-03-14 00:00:00
36068,Diogo,Lima Moura,M,3043,6226,2020-09-02 00:00:00
36069,Lorena,Lima Moura,F,3043,6226,2020-04-03 00:00:00
36070,Lara,Lima Moura,F,3043,6226,2020-02-18 00:00:00
36071,Rebeca,Lima Moura,F,3043,6226,2020-12-27 00:00:00
36072,Ana Júlia,Lima Moura,F,3043,6226,2020-04-03 00:00:00
36073,Josué,Rodrigues Barbosa,M,3039,8333,2020-01-05 00:00:00
36074,João Felipe,Rodrigues Barbosa,M,3039,8333,2020-03-25 00:00:00
36075,Davi,Rodrigues Barbosa,M,3039,8333,2020-03-14 00:00:00
36076,Calebe,Rodrigues Barbosa,M,3039,8333,2020-09-24 00:00:00
36077,Ana Vitória,Rodrigues Barbosa,F,3039,8333,2020-04-12 00:00:00
36078,Nicole,Rodrigues Barbosa,F,3039,8333,2020-08-06 00:00:00
36079,Clarice,Rodrigues Barbosa,F,3039,8333,2020-10-15 00:00:00
36080,Rebeca,Rodrigues Barbosa,F,3039,8333,2020-11-11 00:00:00
36081,Enzo,Rodrigues Barbosa,M,3038,3138,2020-05-28 00:00:00
36082,Isaac,Rodrigues Barbosa,M,3038,3138,2020-06-08 00:00:00
36083,Cauê,Rodrigues Barbosa,M,3038,3138,2020-12-04 00:00:00
36084,Bryan,Rodrigues Barbosa,M,3038,3138,2020-03-19 00:00:00
36085,Emanuella,Rodrigues Barbosa,F,3038,3138,2020-01-02 00:00:00
36086,Alexia,Rodrigues Barbosa,F,3038,3138,2020-03-12 00:00:00
36087,Beatriz,Rodrigues Barbosa,F,3038,3138,2020-07-01 00:00:00
36088,Cecilia,Rodrigues Barbosa,F,3038,3138,2020-09-13 00:00:00
36089,Fernando,Rodrigues Lima,M,3037,3065,2020-02-19 00:00:00
36090,João,Rodrigues Lima,M,3037,3065,2020-03-05 00:00:00
36091,Vinicius,Rodrigues Lima,M,3037,3065,2020-12-17 00:00:00
36092,Benjamin,Rodrigues Lima,M,3037,3065,2020-12-21 00:00:00
36093,Nina,Rodrigues Lima,F,3037,3065,2020-01-28 00:00:00
36094,Helena,Rodrigues Lima,F,3037,3065,2020-01-11 00:00:00
36095,Caroline,Rodrigues Lima,F,3037,3065,2020-04-28 00:00:00
36096,Lívia,Rodrigues Lima,F,3037,3065,2020-07-10 00:00:00
36097,Rael,Sousa Barbosa,M,3033,8500,2020-10-27 00:00:00
36098,Yago,Sousa Barbosa,M,3033,8500,2020-11-19 00:00:00
36099,João Miguel,Sousa Barbosa,M,3033,8500,2020-02-07 00:00:00
36100,Renan,Sousa Barbosa,M,3033,8500,2020-06-08 00:00:00
36101,Maria Clara,Sousa Barbosa,F,3033,8500,2020-06-10 00:00:00
36102,Ana Liz,Sousa Barbosa,F,3033,8500,2020-02-27 00:00:00
36103,Bruna,Sousa Barbosa,F,3033,8500,2020-02-17 00:00:00
36104,Letícia,Sousa Barbosa,F,3033,8500,2020-01-23 00:00:00
36105,Guilherme,Sousa Moura,M,3032,8766,2020-01-08 00:00:00
36106,Joaquim,Sousa Moura,M,3032,8766,2020-04-17 00:00:00
36107,Dom,Sousa Moura,M,3032,8766,2020-06-20 00:00:00
36108,Vitor,Sousa Moura,M,3032,8766,2020-05-11 00:00:00
36109,Juliana,Sousa Moura,F,3032,8766,2020-08-21 00:00:00
36110,Pietra,Sousa Moura,F,3032,8766,2020-05-28 00:00:00
36111,Júlia,Sousa Moura,F,3032,8766,2020-05-23 00:00:00
36112,Bianca,Sousa Moura,F,3032,8766,2020-04-12 00:00:00
36113,Carlos Eduardo,Sousa Lima,M,3031,8591,2020-09-23 00:00:00
36114,Davi Miguel,Sousa Lima,M,3031,8591,2020-12-21 00:00:00
36115,Calebe,Sousa Lima,M,3031,8591,2020-06-19 00:00:00
36116,Gael,Sousa Lima,M,3031,8591,2020-03-22 00:00:00
36117,Maria Vitória,Sousa Lima,F,3031,8591,2020-05-06 00:00:00
36118,Maria Júlia,Sousa Lima,F,3031,8591,2020-03-28 00:00:00
36119,Gabrielly,Sousa Lima,F,3031,8591,2020-10-17 00:00:00
36120,Bella,Sousa Lima,F,3031,8591,2020-04-13 00:00:00
36121,Danilo,Rodrigues Moura,M,3027,7336,2020-04-15 00:00:00
36122,Vitor,Rodrigues Moura,M,3027,7336,2020-12-27 00:00:00
36123,Alexandre,Rodrigues Moura,M,3027,7336,2020-06-07 00:00:00
36124,Otto,Rodrigues Moura,M,3027,7336,2020-04-13 00:00:00
36125,Allana,Rodrigues Moura,F,3027,7336,2020-08-01 00:00:00
36126,Cecília,Rodrigues Moura,F,3027,7336,2020-10-05 00:00:00
36127,Alice,Rodrigues Moura,F,3027,7336,2020-07-21 00:00:00
36128,Alexia,Rodrigues Moura,F,3027,7336,2020-06-17 00:00:00
36129,Caio,Rodrigues,M,3026,8776,2020-05-16 00:00:00
36130,Emanuel,Rodrigues,M,3026,8776,2020-07-01 00:00:00
36131,Yuri,Rodrigues,M,3026,8776,2020-06-13 00:00:00
36132,Luiz Fernando,Rodrigues,M,3026,8776,2020-12-23 00:00:00
36133,Isis,Rodrigues,F,3026,8776,2020-08-23 00:00:00
36134,Maria Sophia,Rodrigues,F,3026,8776,2020-10-21 00:00:00
36135,Alexia,Rodrigues,F,3026,8776,2020-07-09 00:00:00
36136,Maria Luísa,Rodrigues,F,3026,8776,2020-01-21 00:00:00
36137,João Felipe,Rodrigues Barbosa,M,3025,4062,2020-09-01 00:00:00
36138,Fernando,Rodrigues Barbosa,M,3025,4062,2020-06-15 00:00:00
36139,Isaac,Rodrigues Barbosa,M,3025,4062,2020-12-10 00:00:00
36140,Davi,Rodrigues Barbosa,M,3025,4062,2020-07-17 00:00:00
36141,Ana Beatriz,Rodrigues Barbosa,F,3025,4062,2020-07-09 00:00:00
36142,Gabriela,Rodrigues Barbosa,F,3025,4062,2020-12-11 00:00:00
36143,Maria Fernanda,Rodrigues Barbosa,F,3025,4062,2020-03-02 00:00:00
36144,Hellena,Rodrigues Barbosa,F,3025,4062,2020-06-21 00:00:00
36145,Henrique,Moura Lima,M,3021,9388,2020-04-10 00:00:00
36146,Juan,Moura Lima,M,3021,9388,2020-12-22 00:00:00
36147,Lucca,Moura Lima,M,3021,9388,2020-08-17 00:00:00
36148,Marcelo,Moura Lima,M,3021,9388,2020-07-10 00:00:00
36149,Ana Sophia,Moura Lima,F,3021,9388,2020-12-15 00:00:00
36150,Lorena,Moura Lima,F,3021,9388,2020-10-15 00:00:00
36151,Yasmin,Moura Lima,F,3021,9388,2020-12-23 00:00:00
36152,Maria Eduarda,Moura Lima,F,3021,9388,2020-05-17 00:00:00
36153,Lucas,Sousa Lima,M,3020,5818,2020-05-11 00:00:00
36154,Felipe,Sousa Lima,M,3020,5818,2020-11-13 00:00:00
36155,Theodoro,Sousa Lima,M,3020,5818,2020-08-05 00:00:00
36156,Pedro Lucas,Sousa Lima,M,3020,5818,2020-12-24 00:00:00
36157,Maria,Sousa Lima,F,3020,5818,2020-07-12 00:00:00
36158,Maitê,Sousa Lima,F,3020,5818,2020-06-18 00:00:00
36159,Cecília,Sousa Lima,F,3020,5818,2020-05-15 00:00:00
36160,Ana Lívia,Sousa Lima,F,3020,5818,2020-03-05 00:00:00
36161,Emanuel,Mota Lima,M,3019,5074,2020-06-18 00:00:00
36162,Otto,Mota Lima,M,3019,5074,2020-03-11 00:00:00
36163,Emanuel,Mota Lima,M,3019,5074,2020-06-23 00:00:00
36164,Cauã,Mota Lima,M,3019,5074,2020-02-23 00:00:00
36165,Júlia,Mota Lima,F,3019,5074,2020-07-27 00:00:00
36166,Eloah,Mota Lima,F,3019,5074,2020-05-14 00:00:00
36167,Mariah,Mota Lima,F,3019,5074,2020-10-04 00:00:00
36168,Isis,Mota Lima,F,3019,5074,2020-05-26 00:00:00
36169,Pietro,Gomes Lima,M,3015,6281,2020-11-06 00:00:00
36170,Danilo,Gomes Lima,M,3015,6281,2020-02-21 00:00:00
36171,Vinicius,Gomes Lima,M,3015,6281,2020-11-12 00:00:00
36172,Asafe,Gomes Lima,M,3015,6281,2020-01-25 00:00:00
36173,Gabrielly,Gomes Lima,F,3015,6281,2020-12-07 00:00:00
36174,Olivia,Gomes Lima,F,3015,6281,2020-09-27 00:00:00
36175,Emanuella,Gomes Lima,F,3015,6281,2020-09-16 00:00:00
36176,Fernanda,Gomes Lima,F,3015,6281,2020-04-09 00:00:00
36177,Thales,Lima,M,3014,4674,2020-07-19 00:00:00
36178,Murilo,Lima,M,3014,4674,2020-09-21 00:00:00
36179,Gustavo,Lima,M,3014,4674,2020-07-04 00:00:00
36180,Theodoro,Lima,M,3014,4674,2020-08-07 00:00:00
36181,Maria Alice,Lima,F,3014,4674,2020-01-09 00:00:00
36182,Amanda,Lima,F,3014,4674,2020-04-06 00:00:00
36183,Agatha,Lima,F,3014,4674,2020-04-28 00:00:00
36184,Maria Luísa,Lima,F,3014,4674,2020-02-03 00:00:00
36185,Luiz Miguel,Lima,M,3013,7476,2020-05-09 00:00:00
36186,Oliver,Lima,M,3013,7476,2020-01-04 00:00:00
36187,Anthony,Lima,M,3013,7476,2020-03-10 00:00:00
36188,Nicolas,Lima,M,3013,7476,2020-04-15 00:00:00
36189,Luna,Lima,F,3013,7476,2020-05-23 00:00:00
36190,Maria Laura,Lima,F,3013,7476,2020-02-06 00:00:00
36191,Maria Flor,Lima,F,3013,7476,2020-03-16 00:00:00
36192,Maria,Lima,F,3013,7476,2020-04-17 00:00:00
36193,Dom,Sousa Lima,M,3009,6930,2020-06-13 00:00:00
36194,Otávio,Sousa Lima,M,3009,6930,2020-04-06 00:00:00
36195,Pedro,Sousa Lima,M,3009,6930,2020-11-17 00:00:00
36196,Breno,Sousa Lima,M,3009,6930,2020-09-25 00:00:00
36197,Larissa,Sousa Lima,F,3009,6930,2020-06-02 00:00:00
36198,Isis,Sousa Lima,F,3009,6930,2020-12-26 00:00:00
36199,Maria,Sousa Lima,F,3009,6930,2020-02-06 00:00:00
36200,Alexia,Sousa Lima,F,3009,6930,2020-01-15 00:00:00
36201,Davi Lucca,Moura Lima,M,3008,3604,2020-06-21 00:00:00
36202,Henry,Moura Lima,M,3008,3604,2020-12-28 00:00:00
36203,Pietro,Moura Lima,M,3008,3604,2020-06-20 00:00:00
36204,Gustavo Henrique,Moura Lima,M,3008,3604,2020-02-19 00:00:00
36205,Laís,Moura Lima,F,3008,3604,2020-07-06 00:00:00
36206,Luna,Moura Lima,F,3008,3604,2020-07-13 00:00:00
36207,Manuella,Moura Lima,F,3008,3604,2020-02-15 00:00:00
36208,Alícia,Moura Lima,F,3008,3604,2020-03-01 00:00:00
36209,Gabriel,Moura Lima,M,3007,5980,2020-02-09 00:00:00
36210,Rafael,Moura Lima,M,3007,5980,2020-02-11 00:00:00
36211,Lucas Gabriel,Moura Lima,M,3007,5980,2020-08-10 00:00:00
36212,Eduardo,Moura Lima,M,3007,5980,2020-03-12 00:00:00
36213,Isis,Moura Lima,F,3007,5980,2020-03-15 00:00:00
36214,Agatha,Moura Lima,F,3007,5980,2020-02-06 00:00:00
36215,Mariane,Moura Lima,F,3007,5980,2020-01-20 00:00:00
36216,Allana,Moura Lima,F,3007,5980,2020-09-13 00:00:00
36217,Josué,Barbosa Lima,M,3003,8345,2020-03-10 00:00:00
36218,Danilo,Barbosa Lima,M,3003,8345,2020-06-21 00:00:00
36219,Rael,Barbosa Lima,M,3003,8345,2020-05-14 00:00:00
36220,Ryan,Barbosa Lima,M,3003,8345,2020-02-10 00:00:00
36221,Luísa,Barbosa Lima,F,3003,8345,2020-03-18 00:00:00
36222,Emilly,Barbosa Lima,F,3003,8345,2020-10-21 00:00:00
36223,Lívia,Barbosa Lima,F,3003,8345,2020-08-02 00:00:00
36224,Hadassa,Barbosa Lima,F,3003,8345,2020-12-03 00:00:00
36225,Isaac,Moura Lima,M,3002,8794,2020-08-16 00:00:00
36226,João Gabriel,Moura Lima,M,3002,8794,2020-12-04 00:00:00
36227,Alexandre,Moura Lima,M,3002,8794,2020-10-13 00:00:00
36228,Danilo,Moura Lima,M,3002,8794,2020-07-12 00:00:00
36229,Gabrielly,Moura Lima,F,3002,8794,2020-03-13 00:00:00
36230,Emanuelly,Moura Lima,F,3002,8794,2020-08-05 00:00:00
36231,Sophia,Moura Lima,F,3002,8794,2020-09-06 00:00:00
36232,Melina,Moura Lima,F,3002,8794,2020-12-03 00:00:00
36233,Anthony,Mota Lima,M,3001,5076,2020-06-21 00:00:00
36234,Henry Gabriel,Mota Lima,M,3001,5076,2020-03-05 00:00:00
36235,João Miguel,Mota Lima,M,3001,5076,2020-01-25 00:00:00
36236,Anthony,Mota Lima,M,3001,5076,2020-02-25 00:00:00
36237,Isabel,Mota Lima,F,3001,5076,2020-07-25 00:00:00
36238,Esther,Mota Lima,F,3001,5076,2020-01-25 00:00:00
36239,Bianca,Mota Lima,F,3001,5076,2020-08-12 00:00:00
36240,Rafaela,Mota Lima,F,3001,5076,2020-04-25 00:00:00
36241,Marcos Vinicius,Moura Lima,M,2997,6516,2020-08-09 00:00:00
36242,Apollo,Moura Lima,M,2997,6516,2020-04-03 00:00:00
36243,Anthony Gabriel,Moura Lima,M,2997,6516,2020-05-04 00:00:00
36244,Levi,Moura Lima,M,2997,6516,2020-03-21 00:00:00
36245,Maria Sophia,Moura Lima,F,2997,6516,2020-03-12 00:00:00
36246,Agatha,Moura Lima,F,2997,6516,2020-08-19 00:00:00
36247,Mariah,Moura Lima,F,2997,6516,2020-09-10 00:00:00
36248,Bella,Moura Lima,F,2997,6516,2020-05-23 00:00:00
36249,João Vitor,Moura Lima,M,2996,5279,2020-02-01 00:00:00
36250,Benjamim,Moura Lima,M,2996,5279,2020-05-02 00:00:00
36251,Matteo,Moura Lima,M,2996,5279,2020-12-14 00:00:00
36252,Davi Luiz,Moura Lima,M,2996,5279,2020-10-09 00:00:00
36253,Ana Laura,Moura Lima,F,2996,5279,2020-09-24 00:00:00
36254,Letícia,Moura Lima,F,2996,5279,2020-02-25 00:00:00
36255,Mariana,Moura Lima,F,2996,5279,2020-05-10 00:00:00
36256,Yasmin,Moura Lima,F,2996,5279,2020-05-27 00:00:00
36257,Diogo,Lima,M,2995,6400,2020-07-17 00:00:00
36258,Kaique,Lima,M,2995,6400,2020-09-25 00:00:00
36259,José,Lima,M,2995,6400,2020-03-07 00:00:00
36260,Ryan,Lima,M,2995,6400,2020-04-20 00:00:00
36261,Bella,Lima,F,2995,6400,2020-02-20 00:00:00
36262,Emilly,Lima,F,2995,6400,2020-06-04 00:00:00
36263,Allana,Lima,F,2995,6400,2020-06-12 00:00:00
36264,Eloá,Lima,F,2995,6400,2020-07-21 00:00:00
36265,Léo,Rodrigues Lima,M,2991,2891,2020-09-23 00:00:00
36266,Cauã,Rodrigues Lima,M,2991,2891,2020-10-01 00:00:00
36267,Nathan,Rodrigues Lima,M,2991,2891,2020-12-04 00:00:00
36268,José,Rodrigues Lima,M,2991,2891,2020-04-18 00:00:00
36269,Liz,Rodrigues Lima,F,2991,2891,2020-04-10 00:00:00
36270,Mariana,Rodrigues Lima,F,2991,2891,2020-03-05 00:00:00
36271,Rebeca,Rodrigues Lima,F,2991,2891,2020-09-08 00:00:00
36272,Maria Luísa,Rodrigues Lima,F,2991,2891,2020-06-10 00:00:00
36273,Francisco,Rodrigues Lima,M,2990,3318,2020-01-04 00:00:00
36274,Gustavo Henrique,Rodrigues Lima,M,2990,3318,2020-06-10 00:00:00
36275,Benicio,Rodrigues Lima,M,2990,3318,2020-08-13 00:00:00
36276,Anthony Gabriel,Rodrigues Lima,M,2990,3318,2020-06-15 00:00:00
36277,Kamilly,Rodrigues Lima,F,2990,3318,2020-08-01 00:00:00
36278,Júlia,Rodrigues Lima,F,2990,3318,2020-10-16 00:00:00
36279,Yasmin,Rodrigues Lima,F,2990,3318,2020-11-13 00:00:00
36280,Milena,Rodrigues Lima,F,2990,3318,2020-09-27 00:00:00
36281,Davi,Barbosa Lima,M,2989,7270,2020-07-12 00:00:00
36282,Joaquim,Barbosa Lima,M,2989,7270,2020-03-02 00:00:00
36283,Gael,Barbosa Lima,M,2989,7270,2020-01-06 00:00:00
36284,Caio,Barbosa Lima,M,2989,7270,2020-12-17 00:00:00
36285,Eloah,Barbosa Lima,F,2989,7270,2020-09-01 00:00:00
36286,Bárbara,Barbosa Lima,F,2989,7270,2020-08-19 00:00:00
36287,Julia,Barbosa Lima,F,2989,7270,2020-08-16 00:00:00
36288,Laís,Barbosa Lima,F,2989,7270,2020-06-05 00:00:00
36289,Bryan,Rodrigues Moura,M,2985,4385,2020-01-22 00:00:00
36290,Murilo,Rodrigues Moura,M,2985,4385,2020-08-27 00:00:00
36291,Arthur Miguel,Rodrigues Moura,M,2985,4385,2020-11-05 00:00:00
36292,Apollo,Rodrigues Moura,M,2985,4385,2020-08-01 00:00:00
36293,Catarina,Rodrigues Moura,F,2985,4385,2020-04-05 00:00:00
36294,Ana Beatriz,Rodrigues Moura,F,2985,4385,2020-02-21 00:00:00
36295,Ana Júlia,Rodrigues Moura,F,2985,4385,2020-10-21 00:00:00
36296,Maria Alice,Rodrigues Moura,F,2985,4385,2020-12-08 00:00:00
36297,Alexandre,Rodrigues Barbosa,M,2984,3970,2020-02-20 00:00:00
36298,Eduardo,Rodrigues Barbosa,M,2984,3970,2020-01-16 00:00:00
36299,Rhavi,Rodrigues Barbosa,M,2984,3970,2020-11-10 00:00:00
36300,Thiago,Rodrigues Barbosa,M,2984,3970,2020-03-19 00:00:00
36301,Eloá,Rodrigues Barbosa,F,2984,3970,2020-12-17 00:00:00
36302,Sara,Rodrigues Barbosa,F,2984,3970,2020-07-10 00:00:00
36303,Maysa,Rodrigues Barbosa,F,2984,3970,2020-03-26 00:00:00
36304,Marina,Rodrigues Barbosa,F,2984,3970,2020-07-12 00:00:00
36305,Henry,Almeida Rodrigues,M,2983,7062,2020-02-08 00:00:00
36306,Fernando,Almeida Rodrigues,M,2983,7062,2020-02-05 00:00:00
36307,André,Almeida Rodrigues,M,2983,7062,2020-08-10 00:00:00
36308,Diogo,Almeida Rodrigues,M,2983,7062,2020-11-08 00:00:00
36309,Luísa,Almeida Rodrigues,F,2983,7062,2020-05-27 00:00:00
36310,Ana Cecília,Almeida Rodrigues,F,2983,7062,2020-10-24 00:00:00
36311,Bianca,Almeida Rodrigues,F,2983,7062,2020-07-11 00:00:00
36312,Sophia,Almeida Rodrigues,F,2983,7062,2020-12-17 00:00:00
36313,Valentim,Rodrigues Carvalho,M,2979,5400,2020-03-07 00:00:00
36314,Leandro,Rodrigues Carvalho,M,2979,5400,2020-08-27 00:00:00
36315,Vinicius,Rodrigues Carvalho,M,2979,5400,2020-08-09 00:00:00
36316,Marcelo,Rodrigues Carvalho,M,2979,5400,2020-07-02 00:00:00
36317,Juliana,Rodrigues Carvalho,F,2979,5400,2020-05-03 00:00:00
36318,Maria Liz,Rodrigues Carvalho,F,2979,5400,2020-09-08 00:00:00
36319,Manuella,Rodrigues Carvalho,F,2979,5400,2020-03-10 00:00:00
36320,Ana Sophia,Rodrigues Carvalho,F,2979,5400,2020-04-08 00:00:00
36321,Vitor,Mota Rodrigues,M,2978,6233,2020-05-02 00:00:00
36322,Antônio,Mota Rodrigues,M,2978,6233,2020-05-03 00:00:00
36323,Ravi,Mota Rodrigues,M,2978,6233,2020-11-20 00:00:00
36324,Fernando,Mota Rodrigues,M,2978,6233,2020-03-06 00:00:00
36325,Mariana,Mota Rodrigues,F,2978,6233,2020-03-10 00:00:00
36326,Camila,Mota Rodrigues,F,2978,6233,2020-04-07 00:00:00
36327,Raquel,Mota Rodrigues,F,2978,6233,2020-07-03 00:00:00
36328,Heloisa,Mota Rodrigues,F,2978,6233,2020-04-11 00:00:00
36329,Gael Henrique,Rodrigues Moura,M,2977,5783,2020-10-01 00:00:00
36330,Juan,Rodrigues Moura,M,2977,5783,2020-07-20 00:00:00
36331,Juan,Rodrigues Moura,M,2977,5783,2020-05-02 00:00:00
36332,Luiz Henrique,Rodrigues Moura,M,2977,5783,2020-08-19 00:00:00
36333,Bella,Rodrigues Moura,F,2977,5783,2020-01-23 00:00:00
36334,Isabelly,Rodrigues Moura,F,2977,5783,2020-04-14 00:00:00
36335,Ágatha,Rodrigues Moura,F,2977,5783,2020-10-10 00:00:00
36336,Maria Luiza,Rodrigues Moura,F,2977,5783,2020-03-09 00:00:00
36337,Dante,Rodrigues,M,2973,4182,2020-11-05 00:00:00
36338,Josué,Rodrigues,M,2973,4182,2020-04-14 00:00:00
36339,Asafe,Rodrigues,M,2973,4182,2020-12-06 00:00:00
36340,Francisco,Rodrigues,M,2973,4182,2020-01-21 00:00:00
36341,Hellena,Rodrigues,F,2973,4182,2020-12-16 00:00:00
36342,Lunna,Rodrigues,F,2973,4182,2020-08-15 00:00:00
36343,Nicole,Rodrigues,F,2973,4182,2020-04-04 00:00:00
36344,Maria,Rodrigues,F,2973,4182,2020-05-23 00:00:00
36345,Pedro,Rodrigues Moura,M,2972,4158,2020-11-12 00:00:00
36346,Lucas Gabriel,Rodrigues Moura,M,2972,4158,2020-10-15 00:00:00
36347,Matteo,Rodrigues Moura,M,2972,4158,2020-03-11 00:00:00
36348,Joaquim,Rodrigues Moura,M,2972,4158,2020-06-26 00:00:00
36349,Sophia,Rodrigues Moura,F,2972,4158,2020-12-23 00:00:00
36350,Cecilia,Rodrigues Moura,F,2972,4158,2020-04-18 00:00:00
36351,Melina,Rodrigues Moura,F,2972,4158,2020-05-26 00:00:00
36352,Nicole,Rodrigues Moura,F,2972,4158,2020-05-26 00:00:00
36353,Vitor,Rodrigues Moura,M,2971,8939,2020-10-03 00:00:00
36354,Pedro,Rodrigues Moura,M,2971,8939,2020-12-24 00:00:00
36355,Matheus,Rodrigues Moura,M,2971,8939,2020-01-22 00:00:00
36356,Gabriel,Rodrigues Moura,M,2971,8939,2020-03-06 00:00:00
36357,Laura,Rodrigues Moura,F,2971,8939,2020-09-12 00:00:00
36358,Sofia,Rodrigues Moura,F,2971,8939,2020-04-04 00:00:00
36359,Camila,Rodrigues Moura,F,2971,8939,2020-02-11 00:00:00
36360,Hadassa,Rodrigues Moura,F,2971,8939,2020-06-15 00:00:00
36361,Guilherme,Rodrigues Lima,M,2967,7356,2020-11-25 00:00:00
